IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,IDTEALIN,IDTEACH,IDLINK,IDPOP,IDGRADER,IDGRADE,IDSUBJ,ITCOURSE,MATSUBJ,SCISUBJ,NMTEACH,NSTEACH,NTEACH,MATWGT,SCIWGT,TCHWGT,JKREP,JKZONE,ASMMAT01,ASMMAT02,ASMMAT03,ASMMAT04,ASMMAT05,ASSSCI01,ASSSCI02,ASSSCI03,ASSSCI04,ASSSCI05,ASMIBM01,ASMIBM02,ASMIBM03,ASMIBM04,ASMIBM05,ASSIBM01,ASSIBM02,ASSIBM03,ASSIBM04,ASSIBM05,VERSION,SCOPE
208.0,2.0,5030.0,503001.0,50300118.0,50300202.0,503002.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.225386,9.612693,0.0,50.0,458.16582,418.27014,379.76966,440.49413,433.97151,465.21278,478.00075,426.20009,488.03746,471.66216,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0
208.0,2.0,5030.0,503001.0,50300118.0,50300101.0,503001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.225386,0.0,9.612693,0.0,50.0,458.16582,418.27014,379.76966,440.49413,433.97151,465.21278,478.00075,426.20009,488.03746,471.66216,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0
208.0,4.0,5030.0,503001.0,50300120.0,50300101.0,503001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.225386,0.0,9.612693,0.0,50.0,462.65648,467.78274,524.55651,486.30984,463.0907,530.73638,505.62005,484.89413,469.09512,507.41748,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,4.0,5030.0,503001.0,50300120.0,50300202.0,503002.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.225386,9.612693,0.0,50.0,462.65648,467.78274,524.55651,486.30984,463.0907,530.73638,505.62005,484.89413,469.09512,507.41748,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,5.0,5030.0,503001.0,50300121.0,50300202.0,503002.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.225386,9.612693,0.0,50.0,467.49064,425.19074,431.57944,438.47246,393.07137,478.91015,480.83199,439.90678,495.0638,459.43798,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0
208.0,5.0,5030.0,503001.0,50300121.0,50300101.0,503001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.225386,0.0,9.612693,0.0,50.0,467.49064,425.19074,431.57944,438.47246,393.07137,478.91015,480.83199,439.90678,495.0638,459.43798,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0
208.0,6.0,5030.0,503001.0,50300122.0,50300101.0,503001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.225386,0.0,9.612693,0.0,50.0,531.62088,546.89771,584.14369,537.82215,532.19699,533.44589,562.5544,543.35228,559.40708,499.49402,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0
208.0,6.0,5030.0,503001.0,50300122.0,50300202.0,503002.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.225386,9.612693,0.0,50.0,531.62088,546.89771,584.14369,537.82215,532.19699,533.44589,562.5544,543.35228,559.40708,499.49402,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0
208.0,16.0,5031.0,503101.0,50310101.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,571.06657,565.18241,583.04501,608.08753,573.72354,600.126,568.03748,649.92221,598.51978,594.5878,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,1.0,5031.0,503101.0,50310102.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,529.63185,515.97408,497.17311,497.82332,508.51079,579.57552,512.63964,562.77176,584.66194,572.98795,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,3.0,5031.0,503101.0,50310104.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,436.34725,470.99637,502.46133,413.01303,449.85653,459.20524,434.06744,502.58184,448.81332,466.56393,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,4.0,5031.0,503101.0,50310105.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,487.30155,457.86498,482.38638,491.58237,493.06522,477.11105,470.88369,493.21247,481.89275,494.53631,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,5.0,5031.0,503101.0,50310106.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,613.62127,617.41648,582.35851,589.6419,595.07287,528.78728,537.01812,532.69166,536.6099,508.93285,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,6.0,5031.0,503101.0,50310107.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,570.79661,505.83239,534.96471,531.33917,538.98992,574.35695,582.26503,601.06203,564.70297,575.63458,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,15.0,5031.0,503101.0,50310109.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,560.77157,585.85669,565.37394,557.87253,573.48429,577.46135,543.85707,514.99111,479.18934,577.79184,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0
208.0,8.0,5031.0,503101.0,50310110.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,568.01441,548.94708,553.96587,567.9398,553.35559,596.07319,614.14361,553.08634,571.2539,512.49315,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,9.0,5031.0,503101.0,50310111.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,469.61044,516.38756,475.14515,511.91865,499.03617,514.10591,511.62966,471.99438,485.56078,515.20425,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,10.0,5031.0,503101.0,50310112.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,547.68635,584.03747,534.21521,549.00074,542.07404,551.46359,495.23947,553.59157,538.85853,541.42082,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,11.0,5031.0,503101.0,50310113.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,520.12192,447.96826,492.11546,396.16172,401.6112,471.77375,434.11113,475.59008,443.22274,404.67877,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,12.0,5031.0,503101.0,50310114.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,498.01544,507.6552,500.57256,521.79201,488.4051,556.76098,540.41878,574.31657,553.99986,515.24717,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0
208.0,13.0,5031.0,503101.0,50310115.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,456.57561,515.52378,445.9581,488.53306,528.32588,485.41261,487.81676,485.68216,507.06888,546.67156,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,14.0,5031.0,503101.0,50310116.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,409.74549,431.0835,393.50836,403.19571,380.28371,494.58638,486.24484,471.65799,480.35449,466.5188,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0
208.0,16.0,5031.0,503101.0,50310117.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,563.72769,569.9328,604.87583,553.39432,539.57051,528.72344,562.08296,555.35358,539.84611,553.94599,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0
208.0,2.0,5031.0,503101.0,50310119.0,50310101.0,503101.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,21.355471,21.355471,21.355471,0.0,5.0,537.65446,479.64259,499.12967,562.12611,526.93569,475.5312,460.53731,489.86762,500.09161,475.02512,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,2.0,5032.0,503202.0,50320201.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,416.04912,417.24066,440.51766,424.81529,373.51969,458.7056,463.11336,488.75503,486.93153,418.07077,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0
208.0,2.0,5032.0,503202.0,50320201.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,416.04912,417.24066,440.51766,424.81529,373.51969,458.7056,463.11336,488.75503,486.93153,418.07077,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0
208.0,3.0,5032.0,503202.0,50320202.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,587.65381,593.93758,616.46352,580.64807,560.74806,623.19771,617.43933,631.49115,607.84117,594.6011,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,3.0,5032.0,503202.0,50320202.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,587.65381,593.93758,616.46352,580.64807,560.74806,623.19771,617.43933,631.49115,607.84117,594.6011,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,4.0,5032.0,503202.0,50320203.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,548.18448,578.6046,602.7612,569.45161,588.09986,597.53964,595.44255,567.55366,585.94147,568.60283,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,4.0,5032.0,503202.0,50320203.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,548.18448,578.6046,602.7612,569.45161,588.09986,597.53964,595.44255,567.55366,585.94147,568.60283,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,5.0,5032.0,503202.0,50320204.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,555.30107,546.70808,605.18088,566.24442,578.51871,580.94245,599.97307,555.34175,535.28964,555.60813,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0
208.0,5.0,5032.0,503202.0,50320204.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,555.30107,546.70808,605.18088,566.24442,578.51871,580.94245,599.97307,555.34175,535.28964,555.60813,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0
208.0,6.0,5032.0,503202.0,50320205.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,604.70762,580.06626,609.83152,604.59908,585.64901,614.20399,637.92432,617.02373,624.64134,587.55988,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0
208.0,6.0,5032.0,503202.0,50320205.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,604.70762,580.06626,609.83152,604.59908,585.64901,614.20399,637.92432,617.02373,624.64134,587.55988,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0
208.0,15.0,5032.0,503202.0,50320207.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,576.88231,627.19305,605.51388,587.22129,622.05974,547.57836,529.95595,547.96421,528.37352,532.57612,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,15.0,5032.0,503202.0,50320207.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,576.88231,627.19305,605.51388,587.22129,622.05974,547.57836,529.95595,547.96421,528.37352,532.57612,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,8.0,5032.0,503202.0,50320208.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,517.03916,544.38981,626.11955,536.87074,557.69323,509.40266,525.39345,546.42818,518.95959,543.7333,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,8.0,5032.0,503202.0,50320208.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,517.03916,544.38981,626.11955,536.87074,557.69323,509.40266,525.39345,546.42818,518.95959,543.7333,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,9.0,5032.0,503202.0,50320209.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,377.85651,414.88296,458.76722,477.82424,435.75891,352.27215,377.5233,412.97781,452.41116,404.70234,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0
208.0,9.0,5032.0,503202.0,50320209.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,377.85651,414.88296,458.76722,477.82424,435.75891,352.27215,377.5233,412.97781,452.41116,404.70234,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0
208.0,10.0,5032.0,503202.0,50320210.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,499.78682,488.65072,496.65484,533.66915,512.34883,522.48237,524.90627,512.736,491.66435,480.30981,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,10.0,5032.0,503202.0,50320210.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,499.78682,488.65072,496.65484,533.66915,512.34883,522.48237,524.90627,512.736,491.66435,480.30981,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,11.0,5032.0,503202.0,50320211.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,534.85594,552.36169,563.93345,544.56455,530.05587,553.26622,576.61153,575.88829,570.90822,568.82495,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,11.0,5032.0,503202.0,50320211.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,534.85594,552.36169,563.93345,544.56455,530.05587,553.26622,576.61153,575.88829,570.90822,568.82495,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,12.0,5032.0,503202.0,50320212.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,560.97078,545.97095,561.06913,539.66053,584.69286,572.04433,554.4762,550.21629,564.29857,524.67552,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,12.0,5032.0,503202.0,50320212.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,560.97078,545.97095,561.06913,539.66053,584.69286,572.04433,554.4762,550.21629,564.29857,524.67552,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,13.0,5032.0,503202.0,50320213.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,642.13775,603.60388,642.64023,646.6419,640.62308,590.1518,617.77142,610.81378,620.83861,615.45117,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,13.0,5032.0,503202.0,50320213.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,642.13775,603.60388,642.64023,646.6419,640.62308,590.1518,617.77142,610.81378,620.83861,615.45117,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,14.0,5032.0,503202.0,50320214.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,560.8844,547.8769,533.96723,549.30422,524.75435,563.24102,566.70409,548.61161,533.18374,553.44966,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0
208.0,14.0,5032.0,503202.0,50320214.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,560.8844,547.8769,533.96723,549.30422,524.75435,563.24102,566.70409,548.61161,533.18374,553.44966,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0
208.0,16.0,5032.0,503202.0,50320215.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,538.8836,526.53788,512.30214,483.29329,481.22009,498.68855,454.99369,466.75476,441.75783,477.74508,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0
208.0,16.0,5032.0,503202.0,50320215.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,538.8836,526.53788,512.30214,483.29329,481.22009,498.68855,454.99369,466.75476,441.75783,477.74508,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0
208.0,1.0,5032.0,503202.0,50320216.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,578.94304,538.49434,589.96894,576.14319,584.89296,617.11557,533.06247,572.67387,592.94526,574.9939,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,1.0,5032.0,503202.0,50320216.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,578.94304,538.49434,589.96894,576.14319,584.89296,617.11557,533.06247,572.67387,592.94526,574.9939,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,2.0,5032.0,503202.0,50320217.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,511.13569,513.47325,472.25565,487.22184,529.19822,460.51375,494.06431,493.49042,479.13601,499.31038,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,2.0,5032.0,503202.0,50320217.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,511.13569,513.47325,472.25565,487.22184,529.19822,460.51375,494.06431,493.49042,479.13601,499.31038,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,3.0,5032.0,503202.0,50320218.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,543.7943,590.69866,565.58123,564.32652,555.0443,468.38585,502.60294,520.86285,502.67789,529.20228,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,3.0,5032.0,503202.0,50320218.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,543.7943,590.69866,565.58123,564.32652,555.0443,468.38585,502.60294,520.86285,502.67789,529.20228,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,4.0,5032.0,503202.0,50320219.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,461.42135,478.78511,437.51948,482.92198,491.48681,440.5748,493.36472,425.30013,446.15308,484.50012,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,1.0
208.0,4.0,5032.0,503202.0,50320219.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,461.42135,478.78511,437.51948,482.92198,491.48681,440.5748,493.36472,425.30013,446.15308,484.50012,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,1.0
208.0,5.0,5032.0,503202.0,50320220.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,621.55855,572.96591,629.23568,553.54408,547.2758,540.51334,564.95972,591.121,534.03794,546.80685,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,5.0,5032.0,503202.0,50320220.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,621.55855,572.96591,629.23568,553.54408,547.2758,540.51334,564.95972,591.121,534.03794,546.80685,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,6.0,5032.0,503202.0,50320221.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,622.22249,603.16559,617.07725,643.37887,592.66756,531.33585,527.23671,580.48536,557.60369,554.13678,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,6.0,5032.0,503202.0,50320221.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,622.22249,603.16559,617.07725,643.37887,592.66756,531.33585,527.23671,580.48536,557.60369,554.13678,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,7.0,5032.0,503202.0,50320222.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,569.18516,554.88849,555.62437,553.79104,585.08379,551.28495,546.22606,563.22392,533.98847,531.08997,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,7.0,5032.0,503202.0,50320222.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,569.18516,554.88849,555.62437,553.79104,585.08379,551.28495,546.22606,563.22392,533.98847,531.08997,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,15.0,5032.0,503202.0,50320223.0,50320202.0,503202.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.504523,9.752261,1.0,74.0,587.30568,624.37167,608.29835,616.63807,655.7013,555.28167,507.75726,531.59606,577.1088,545.57979,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,15.0,5032.0,503202.0,50320223.0,50320101.0,503201.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.504523,0.0,9.752261,1.0,74.0,587.30568,624.37167,608.29835,616.63807,655.7013,555.28167,507.75726,531.59606,577.1088,545.57979,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0
